SysTime,    Time,[CH4]_ppm,[CH4]d_ppm
21/01/2025 14:24:40.602, 21/01/2025 13:24:40.541, 8.15058e+2, 8.05427e+2
21/01/2025 14:24:41.613, 21/01/2025 13:24:41.535, 8.16233e+2, 8.06692e+2
21/01/2025 14:24:42.588, 21/01/2025 13:24:42.530, 8.15979e+2, 8.06693e+2
21/01/2025 14:24:43.609, 21/01/2025 13:24:43.524, 8.14127e+2, 8.04756e+2
21/01/2025 14:24:44.592, 21/01/2025 13:24:44.525, 8.14277e+2, 8.04979e+2
21/01/2025 14:24:45.586, 21/01/2025 13:24:45.520, 8.16362e+2, 8.07117e+2
21/01/2025 14:24:46.572, 21/01/2025 13:24:46.515, 8.14886e+2, 8.05609e+2
21/01/2025 14:24:47.577, 21/01/2025 13:24:47.509, 8.15074e+2, 8.05849e+2
21/01/2025 14:24:48.568, 21/01/2025 13:24:48.503, 8.15720e+2, 8.06408e+2
21/01/2025 14:24:49.566, 21/01/2025 13:24:49.498, 8.15062e+2, 8.05738e+2
21/01/2025 14:24:50.553, 21/01/2025 13:24:50.493, 8.14453e+2, 8.05179e+2
21/01/2025 14:24:51.548, 21/01/2025 13:24:51.488, 8.14517e+2, 8.05277e+2
21/01/2025 14:24:52.546, 21/01/2025 13:24:52.482, 8.14913e+2, 8.05701e+2
21/01/2025 14:24:53.543, 21/01/2025 13:24:53.476, 8.14606e+2, 8.05350e+2
21/01/2025 14:24:54.533, 21/01/2025 13:24:54.470, 8.15716e+2, 8.06439e+2
21/01/2025 14:24:55.524, 21/01/2025 13:24:55.465, 8.15132e+2, 8.05826e+2
21/01/2025 14:24:56.518, 21/01/2025 13:24:56.460, 8.14638e+2, 8.05287e+2
21/01/2025 14:24:57.522, 21/01/2025 13:24:57.454, 8.15653e+2, 8.06286e+2
21/01/2025 14:24:58.513, 21/01/2025 13:24:58.449, 8.16772e+2, 8.07445e+2
21/01/2025 14:24:59.504, 21/01/2025 13:24:59.443, 8.17288e+2, 8.07990e+2
21/01/2025 14:25:00.498, 21/01/2025 13:25:00.438, 8.17687e+2, 8.08419e+2
21/01/2025 14:25:01.494, 21/01/2025 13:25:01.433, 8.18231e+2, 8.08920e+2
21/01/2025 14:25:02.493, 21/01/2025 13:25:02.434, 8.19682e+2, 8.10526e+2
21/01/2025 14:25:03.490, 21/01/2025 13:25:03.428, 8.16133e+2, 8.06755e+2
21/01/2025 14:25:04.480, 21/01/2025 13:25:04.423, 8.15719e+2, 8.06357e+2
21/01/2025 14:25:05.483, 21/01/2025 13:25:05.417, 8.15752e+2, 8.06440e+2
21/01/2025 14:25:06.474, 21/01/2025 13:25:06.412, 8.15906e+2, 8.06530e+2
21/01/2025 14:25:07.474, 21/01/2025 13:25:07.406, 8.17528e+2, 8.08289e+2
21/01/2025 14:25:08.465, 21/01/2025 13:25:08.401, 8.17489e+2, 8.08198e+2
21/01/2025 14:25:09.463, 21/01/2025 13:25:09.395, 8.20806e+2, 8.11597e+2
21/01/2025 14:25:10.452, 21/01/2025 13:25:10.390, 8.16948e+2, 8.07663e+2
21/01/2025 14:25:11.445, 21/01/2025 13:25:11.385, 8.15741e+2, 8.06390e+2
21/01/2025 14:25:12.439, 21/01/2025 13:25:12.379, 8.15227e+2, 8.05832e+2
21/01/2025 14:25:13.436, 21/01/2025 13:25:13.373, 8.14984e+2, 8.05568e+2
21/01/2025 14:25:14.426, 21/01/2025 13:25:14.368, 8.15066e+2, 8.05661e+2
21/01/2025 14:25:15.429, 21/01/2025 13:25:15.362, 8.15075e+2, 8.05634e+2
21/01/2025 14:25:16.421, 21/01/2025 13:25:16.357, 8.14594e+2, 8.05180e+2
21/01/2025 14:25:17.413, 21/01/2025 13:25:17.352, 8.15302e+2, 8.05921e+2
21/01/2025 14:25:18.417, 21/01/2025 13:25:18.346, 8.16387e+2, 8.07043e+2
21/01/2025 14:25:19.404, 21/01/2025 13:25:19.341, 8.15899e+2, 8.06545e+2
21/01/2025 14:25:20.402, 21/01/2025 13:25:20.335, 8.15745e+2, 8.06298e+2
21/01/2025 14:25:21.394, 21/01/2025 13:25:21.329, 8.16116e+2, 8.06703e+2
21/01/2025 14:25:22.384, 21/01/2025 13:25:22.324, 8.16074e+2, 8.06599e+2
21/01/2025 14:25:23.385, 21/01/2025 13:25:23.318, 8.17288e+2, 8.07785e+2
21/01/2025 14:25:24.374, 21/01/2025 13:25:24.313, 8.17063e+2, 8.07624e+2
21/01/2025 14:25:25.367, 21/01/2025 13:25:25.308, 8.18101e+2, 8.08618e+2
21/01/2025 14:25:26.369, 21/01/2025 13:25:26.303, 8.20410e+2, 8.11093e+2
21/01/2025 14:25:27.361, 21/01/2025 13:25:27.297, 8.18325e+2, 8.08972e+2
21/01/2025 14:25:28.356, 21/01/2025 13:25:28.292, 8.19457e+2, 8.10044e+2
21/01/2025 14:25:29.352, 21/01/2025 13:25:29.286, 8.18563e+2, 8.09251e+2
21/01/2025 14:25:30.347, 21/01/2025 13:25:30.281, 8.18892e+2, 8.09516e+2
21/01/2025 14:25:31.340, 21/01/2025 13:25:31.275, 8.18949e+2, 8.09667e+2
21/01/2025 14:25:32.329, 21/01/2025 13:25:32.269, 8.18193e+2, 8.08808e+2
21/01/2025 14:25:33.328, 21/01/2025 13:25:33.264, 8.19247e+2, 8.09848e+2
21/01/2025 14:25:34.325, 21/01/2025 13:25:34.258, 8.17035e+2, 8.07698e+2
21/01/2025 14:25:35.314, 21/01/2025 13:25:35.253, 8.17197e+2, 8.07834e+2
21/01/2025 14:25:36.305, 21/01/2025 13:25:36.248, 8.17342e+2, 8.07961e+2
21/01/2025 14:25:37.307, 21/01/2025 13:25:37.242, 8.18701e+2, 8.09434e+2
21/01/2025 14:25:38.302, 21/01/2025 13:25:38.236, 8.20149e+2, 8.10924e+2
21/01/2025 14:25:39.292, 21/01/2025 13:25:39.231, 8.20195e+2, 8.10875e+2
21/01/2025 14:25:40.284, 21/01/2025 13:25:40.226, 8.21016e+2, 8.11798e+2
21/01/2025 14:25:41.282, 21/01/2025 13:25:41.221, 8.22453e+2, 8.13211e+2
21/01/2025 14:25:42.276, 21/01/2025 13:25:42.215, 8.20079e+2, 8.10802e+2
21/01/2025 14:25:43.265, 21/01/2025 13:25:43.209, 8.17726e+2, 8.08392e+2
21/01/2025 14:25:44.268, 21/01/2025 13:25:44.203, 8.18660e+2, 8.09201e+2
21/01/2025 14:25:45.265, 21/01/2025 13:25:45.198, 8.18162e+2, 8.08785e+2
21/01/2025 14:25:46.255, 21/01/2025 13:25:46.192, 8.18455e+2, 8.09021e+2
21/01/2025 14:25:47.247, 21/01/2025 13:25:47.187, 8.19548e+2, 8.10123e+2
21/01/2025 14:25:48.250, 21/01/2025 13:25:48.182, 8.18599e+2, 8.09180e+2
21/01/2025 14:25:49.242, 21/01/2025 13:25:49.176, 8.18941e+2, 8.09528e+2
21/01/2025 14:25:50.239, 21/01/2025 13:25:50.171, 8.18260e+2, 8.08885e+2
21/01/2025 14:25:51.226, 21/01/2025 13:25:51.165, 8.18689e+2, 8.09277e+2
21/01/2025 14:25:52.221, 21/01/2025 13:25:52.160, 8.18414e+2, 8.08936e+2
21/01/2025 14:25:53.221, 21/01/2025 13:25:53.154, 8.18887e+2, 8.09449e+2
21/01/2025 14:25:54.215, 21/01/2025 13:25:54.148, 8.18911e+2, 8.09384e+2
21/01/2025 14:25:55.211, 21/01/2025 13:25:55.143, 8.18125e+2, 8.08705e+2
21/01/2025 14:25:56.202, 21/01/2025 13:25:56.137, 8.17856e+2, 8.08359e+2
21/01/2025 14:25:57.196, 21/01/2025 13:25:57.132, 8.17222e+2, 8.07790e+2
21/01/2025 14:25:58.184, 21/01/2025 13:25:58.127, 8.16765e+2, 8.07346e+2
21/01/2025 14:25:59.188, 21/01/2025 13:25:59.121, 8.16459e+2, 8.07036e+2
21/01/2025 14:26:00.180, 21/01/2025 13:26:00.116, 8.16764e+2, 8.07333e+2
21/01/2025 14:26:01.170, 21/01/2025 13:26:01.110, 8.17169e+2, 8.07708e+2
21/01/2025 14:26:02.170, 21/01/2025 13:26:02.105, 8.18643e+2, 8.09304e+2
21/01/2025 14:26:03.159, 21/01/2025 13:26:03.099, 8.16675e+2, 8.07255e+2
21/01/2025 14:26:04.164, 21/01/2025 13:26:04.094, 8.18492e+2, 8.09215e+2
21/01/2025 14:26:05.155, 21/01/2025 13:26:05.089, 8.17237e+2, 8.07724e+2
21/01/2025 14:26:06.145, 21/01/2025 13:26:06.083, 8.17370e+2, 8.07845e+2
21/01/2025 14:26:07.140, 21/01/2025 13:26:07.077, 8.18736e+2, 8.09261e+2
21/01/2025 14:26:08.132, 21/01/2025 13:26:08.072, 8.17927e+2, 8.08453e+2
21/01/2025 14:26:09.134, 21/01/2025 13:26:09.067, 8.18700e+2, 8.09285e+2
21/01/2025 14:26:10.127, 21/01/2025 13:26:10.061, 8.19089e+2, 8.09643e+2
21/01/2025 14:26:11.122, 21/01/2025 13:26:11.056, 8.18957e+2, 8.09481e+2
21/01/2025 14:26:12.110, 21/01/2025 13:26:12.050, 8.18709e+2, 8.09188e+2
21/01/2025 14:26:13.112, 21/01/2025 13:26:13.045, 8.18917e+2, 8.09429e+2
21/01/2025 14:26:14.100, 21/01/2025 13:26:14.039, 8.20101e+2, 8.10766e+2
21/01/2025 14:26:15.097, 21/01/2025 13:26:15.034, 8.19018e+2, 8.09642e+2
21/01/2025 14:26:16.092, 21/01/2025 13:26:16.028, 8.20863e+2, 8.11647e+2
21/01/2025 14:26:17.089, 21/01/2025 13:26:17.023, 8.21392e+2, 8.12002e+2
21/01/2025 14:26:18.083, 21/01/2025 13:26:18.017, 8.20468e+2, 8.10932e+2
21/01/2025 14:26:19.077, 21/01/2025 13:26:19.012, 8.20584e+2, 8.11171e+2
21/01/2025 14:26:20.068, 21/01/2025 13:26:20.007, 8.20001e+2, 8.10687e+2
21/01/2025 14:26:21.061, 21/01/2025 13:26:21.001, 8.19955e+2, 8.10607e+2
21/01/2025 14:26:22.058, 21/01/2025 13:26:21.995, 8.21916e+2, 8.12632e+2
21/01/2025 14:26:23.050, 21/01/2025 13:26:22.989, 8.19378e+2, 8.10004e+2
21/01/2025 14:26:24.049, 21/01/2025 13:26:23.984, 8.19713e+2, 8.10464e+2
21/01/2025 14:26:25.050, 21/01/2025 13:26:24.985, 8.18194e+2, 8.08614e+2
21/01/2025 14:26:26.052, 21/01/2025 13:26:25.980, 8.18204e+2, 8.08765e+2
21/01/2025 14:26:27.046, 21/01/2025 13:26:26.981, 8.19103e+2, 8.09655e+2
21/01/2025 14:26:28.038, 21/01/2025 13:26:27.976, 8.19747e+2, 8.10380e+2
21/01/2025 14:26:29.044, 21/01/2025 13:26:28.977, 8.20314e+2, 8.10812e+2
21/01/2025 14:26:30.037, 21/01/2025 13:26:29.972, 8.20627e+2, 8.11237e+2
21/01/2025 14:26:31.032, 21/01/2025 13:26:30.966, 8.20589e+2, 8.11219e+2
21/01/2025 14:26:32.021, 21/01/2025 13:26:31.960, 8.20589e+2, 8.11094e+2
21/01/2025 14:26:33.018, 21/01/2025 13:26:32.955, 8.21746e+2, 8.12426e+2
21/01/2025 14:26:34.010, 21/01/2025 13:26:33.949, 8.19919e+2, 8.10567e+2
21/01/2025 14:26:35.011, 21/01/2025 13:26:34.944, 8.18777e+2, 8.09375e+2
21/01/2025 14:26:36.000, 21/01/2025 13:26:35.939, 8.13128e+2, 8.03409e+2
21/01/2025 14:26:36.996, 21/01/2025 13:26:36.933, 8.16102e+2, 8.06857e+2
21/01/2025 14:26:37.993, 21/01/2025 13:26:37.927, 8.24195e+2, 8.15238e+2
21/01/2025 14:26:38.982, 21/01/2025 13:26:38.923, 8.20326e+2, 8.11039e+2
21/01/2025 14:26:39.982, 21/01/2025 13:26:39.916, 8.48695e+2, 8.38768e+2
21/01/2025 14:26:41.032, 21/01/2025 13:26:40.911, 1.97116e+3, 1.94120e+3
21/01/2025 14:26:42.015, 21/01/2025 13:26:41.905, 4.76055e+3, 4.73313e+3
21/01/2025 14:26:42.982, 21/01/2025 13:26:42.900, 4.86413e+3, 5.19260e+3
21/01/2025 14:26:43.976, 21/01/2025 13:26:43.895, 4.60499e+3, 5.95899e+3
21/01/2025 14:26:44.953, 21/01/2025 13:26:44.889, 4.35864e+3, 6.20329e+3
21/01/2025 14:26:45.949, 21/01/2025 13:26:45.884, 4.19313e+3, 6.17791e+3
21/01/2025 14:26:46.944, 21/01/2025 13:26:46.878, 4.08536e+3, 6.09004e+3
21/01/2025 14:26:47.939, 21/01/2025 13:26:47.872, 4.10200e+3, 6.15238e+3
21/01/2025 14:26:48.932, 21/01/2025 13:26:48.868, 4.17115e+3, 6.28916e+3
21/01/2025 14:26:49.929, 21/01/2025 13:26:49.862, 4.13846e+3, 6.15551e+3
21/01/2025 14:26:50.931, 21/01/2025 13:26:50.857, 4.31664e+3, 6.44955e+3
21/01/2025 14:26:51.912, 21/01/2025 13:26:51.850, 4.27947e+3, 6.30675e+3
21/01/2025 14:26:52.910, 21/01/2025 13:26:52.845, 4.24851e+3, 6.15504e+3
21/01/2025 14:26:53.906, 21/01/2025 13:26:53.840, 4.35379e+3, 6.29513e+3
21/01/2025 14:26:54.898, 21/01/2025 13:26:54.835, 4.35494e+3, 6.25348e+3
21/01/2025 14:26:55.890, 21/01/2025 13:26:55.829, 4.44282e+3, 6.39607e+3
21/01/2025 14:26:56.885, 21/01/2025 13:26:56.823, 4.37167e+3, 6.20121e+3
21/01/2025 14:26:57.883, 21/01/2025 13:26:57.818, 4.39118e+3, 6.18166e+3
21/01/2025 14:26:58.875, 21/01/2025 13:26:58.813, 4.41291e+3, 6.20062e+3
21/01/2025 14:26:59.871, 21/01/2025 13:26:59.808, 4.42252e+3, 6.19944e+3
21/01/2025 14:27:00.867, 21/01/2025 13:27:00.802, 4.40534e+3, 6.19320e+3
21/01/2025 14:27:01.861, 21/01/2025 13:27:01.797, 4.43145e+3, 6.21337e+3
21/01/2025 14:27:02.857, 21/01/2025 13:27:02.791, 4.40545e+3, 6.14975e+3
21/01/2025 14:27:03.847, 21/01/2025 13:27:03.785, 4.45588e+3, 6.25173e+3
21/01/2025 14:27:04.843, 21/01/2025 13:27:04.780, 4.42463e+3, 6.16325e+3
21/01/2025 14:27:05.837, 21/01/2025 13:27:05.774, 4.39624e+3, 6.13502e+3
21/01/2025 14:27:06.828, 21/01/2025 13:27:06.769, 4.40581e+3, 6.13887e+3
21/01/2025 14:27:07.823, 21/01/2025 13:27:07.763, 4.42918e+3, 6.18544e+3
21/01/2025 14:27:08.820, 21/01/2025 13:27:08.758, 4.37948e+3, 6.10550e+3
21/01/2025 14:27:09.816, 21/01/2025 13:27:09.752, 4.42018e+3, 6.23049e+3
21/01/2025 14:27:10.812, 21/01/2025 13:27:10.747, 4.32954e+3, 6.02649e+3
21/01/2025 14:27:11.806, 21/01/2025 13:27:11.741, 4.44111e+3, 6.25001e+3
21/01/2025 14:27:12.797, 21/01/2025 13:27:12.736, 4.41159e+3, 6.20311e+3
21/01/2025 14:27:13.797, 21/01/2025 13:27:13.730, 4.42829e+3, 6.24989e+3
21/01/2025 14:27:14.794, 21/01/2025 13:27:14.725, 4.38045e+3, 6.14366e+3
21/01/2025 14:27:15.782, 21/01/2025 13:27:15.720, 4.34845e+3, 6.08949e+3
21/01/2025 14:27:16.777, 21/01/2025 13:27:16.713, 4.39857e+3, 6.20861e+3
21/01/2025 14:27:17.773, 21/01/2025 13:27:17.709, 4.45427e+3, 6.30839e+3
21/01/2025 14:27:18.766, 21/01/2025 13:27:18.703, 4.48874e+3, 6.38802e+3
21/01/2025 14:27:19.762, 21/01/2025 13:27:19.698, 4.42596e+3, 6.27472e+3
21/01/2025 14:27:20.760, 21/01/2025 13:27:20.692, 4.39053e+3, 6.18901e+3
21/01/2025 14:27:21.749, 21/01/2025 13:27:21.686, 4.39631e+3, 6.20236e+3
21/01/2025 14:27:22.742, 21/01/2025 13:27:22.681, 4.44679e+3, 6.29376e+3
21/01/2025 14:27:23.735, 21/01/2025 13:27:23.676, 4.37784e+3, 6.14646e+3
21/01/2025 14:27:24.728, 21/01/2025 13:27:24.671, 4.35115e+3, 6.12000e+3
21/01/2025 14:27:25.728, 21/01/2025 13:27:25.664, 4.32970e+3, 6.06121e+3
21/01/2025 14:27:26.723, 21/01/2025 13:27:26.660, 4.39058e+3, 6.20719e+3
21/01/2025 14:27:27.714, 21/01/2025 13:27:27.654, 4.38082e+3, 6.14605e+3
21/01/2025 14:27:28.716, 21/01/2025 13:27:28.648, 4.42016e+3, 6.22926e+3
21/01/2025 14:27:29.702, 21/01/2025 13:27:29.643, 4.40389e+3, 6.21951e+3
21/01/2025 14:27:30.700, 21/01/2025 13:27:30.637, 4.39586e+3, 6.18124e+3
21/01/2025 14:27:31.695, 21/01/2025 13:27:31.632, 4.40056e+3, 6.17603e+3
21/01/2025 14:27:32.690, 21/01/2025 13:27:32.626, 4.39895e+3, 6.19665e+3
21/01/2025 14:27:33.684, 21/01/2025 13:27:33.621, 4.46745e+3, 6.29782e+3
21/01/2025 14:27:34.674, 21/01/2025 13:27:34.616, 4.37990e+3, 6.11566e+3
21/01/2025 14:27:35.676, 21/01/2025 13:27:35.610, 4.40103e+3, 6.16716e+3
21/01/2025 14:27:36.668, 21/01/2025 13:27:36.604, 4.44106e+3, 6.25820e+3
21/01/2025 14:27:37.664, 21/01/2025 13:27:37.599, 4.41500e+3, 6.18543e+3
21/01/2025 14:27:38.657, 21/01/2025 13:27:38.594, 4.35261e+3, 6.04528e+3
21/01/2025 14:27:39.651, 21/01/2025 13:27:39.588, 4.43197e+3, 6.22618e+3
21/01/2025 14:27:40.644, 21/01/2025 13:27:40.583, 4.41480e+3, 6.16341e+3
21/01/2025 14:27:41.638, 21/01/2025 13:27:41.577, 4.42786e+3, 6.17737e+3
21/01/2025 14:27:42.637, 21/01/2025 13:27:42.571, 4.39379e+3, 6.10506e+3
21/01/2025 14:27:43.628, 21/01/2025 13:27:43.566, 4.43401e+3, 6.18000e+3
21/01/2025 14:27:44.636, 21/01/2025 13:27:44.560, 4.36015e+3, 6.04186e+3
21/01/2025 14:27:45.613, 21/01/2025 13:27:45.555, 4.45507e+3, 6.22487e+3
21/01/2025 14:27:46.615, 21/01/2025 13:27:46.549, 4.41142e+3, 6.15012e+3
21/01/2025 14:27:47.606, 21/01/2025 13:27:47.544, 4.46735e+3, 6.26051e+3
21/01/2025 14:27:48.601, 21/01/2025 13:27:48.538, 4.45842e+3, 6.20416e+3
21/01/2025 14:27:49.591, 21/01/2025 13:27:49.533, 4.37539e+3, 6.05208e+3
21/01/2025 14:27:50.594, 21/01/2025 13:27:50.528, 4.41859e+3, 6.19223e+3
21/01/2025 14:27:51.587, 21/01/2025 13:27:51.522, 4.33990e+3, 5.99129e+3
21/01/2025 14:27:52.574, 21/01/2025 13:27:52.516, 4.42792e+3, 6.16212e+3
21/01/2025 14:27:53.575, 21/01/2025 13:27:53.511, 4.40479e+3, 6.11263e+3
21/01/2025 14:27:54.571, 21/01/2025 13:27:54.506, 4.37892e+3, 6.05483e+3
21/01/2025 14:27:55.566, 21/01/2025 13:27:55.500, 4.44379e+3, 6.16596e+3
21/01/2025 14:27:56.557, 21/01/2025 13:27:56.495, 4.47286e+3, 6.22632e+3
21/01/2025 14:27:57.547, 21/01/2025 13:27:57.489, 4.48494e+3, 6.21503e+3
21/01/2025 14:27:58.552, 21/01/2025 13:27:58.484, 4.47243e+3, 6.11932e+3
21/01/2025 14:27:59.551, 21/01/2025 13:27:59.479, 4.47998e+3, 6.03080e+3
21/01/2025 14:28:00.543, 21/01/2025 13:28:00.473, 4.55649e+3, 5.97134e+3
21/01/2025 14:28:01.533, 21/01/2025 13:28:01.467, 4.69929e+3, 6.01354e+3
21/01/2025 14:28:02.525, 21/01/2025 13:28:02.462, 4.72955e+3, 5.86281e+3
21/01/2025 14:28:03.518, 21/01/2025 13:28:03.457, 4.75309e+3, 5.71895e+3
21/01/2025 14:28:04.514, 21/01/2025 13:28:04.451, 4.72668e+3, 5.58046e+3
21/01/2025 14:28:05.508, 21/01/2025 13:28:05.446, 4.78618e+3, 5.51958e+3
21/01/2025 14:28:06.500, 21/01/2025 13:28:06.440, 4.82367e+3, 5.52182e+3
21/01/2025 14:28:07.501, 21/01/2025 13:28:07.434, 4.86271e+3, 5.52988e+3
21/01/2025 14:28:08.497, 21/01/2025 13:28:08.429, 4.81042e+3, 5.43977e+3
21/01/2025 14:28:09.484, 21/01/2025 13:28:09.424, 4.85478e+3, 5.43103e+3
21/01/2025 14:28:10.481, 21/01/2025 13:28:10.418, 4.85661e+3, 5.41584e+3
21/01/2025 14:28:11.479, 21/01/2025 13:28:11.412, 4.84159e+3, 5.37721e+3
21/01/2025 14:28:12.470, 21/01/2025 13:28:12.407, 4.90528e+3, 5.40785e+3
21/01/2025 14:28:13.463, 21/01/2025 13:28:13.402, 4.90129e+3, 5.34405e+3
21/01/2025 14:28:14.459, 21/01/2025 13:28:14.396, 4.93778e+3, 5.34257e+3
21/01/2025 14:28:15.449, 21/01/2025 13:28:15.391, 4.98668e+3, 5.31497e+3
21/01/2025 14:28:16.451, 21/01/2025 13:28:16.385, 4.99028e+3, 5.24937e+3
21/01/2025 14:28:17.448, 21/01/2025 13:28:17.380, 4.97977e+3, 5.17562e+3
21/01/2025 14:28:18.435, 21/01/2025 13:28:18.374, 4.99795e+3, 5.14423e+3
21/01/2025 14:28:19.442, 21/01/2025 13:28:19.369, 5.01585e+3, 5.12140e+3
21/01/2025 14:28:20.428, 21/01/2025 13:28:20.363, 5.01474e+3, 5.10110e+3
21/01/2025 14:28:21.420, 21/01/2025 13:28:21.357, 5.02705e+3, 5.09095e+3
21/01/2025 14:28:22.414, 21/01/2025 13:28:22.352, 5.10517e+3, 5.16013e+3
21/01/2025 14:28:23.414, 21/01/2025 13:28:23.347, 5.11117e+3, 5.15714e+3
21/01/2025 14:28:24.407, 21/01/2025 13:28:24.341, 5.08663e+3, 5.12171e+3
21/01/2025 14:28:25.400, 21/01/2025 13:28:25.336, 5.11551e+3, 5.14472e+3
21/01/2025 14:28:26.394, 21/01/2025 13:28:26.330, 5.10708e+3, 5.12866e+3
21/01/2025 14:28:27.391, 21/01/2025 13:28:27.325, 5.06401e+3, 5.08011e+3
21/01/2025 14:28:28.382, 21/01/2025 13:28:28.319, 5.06830e+3, 5.07942e+3
21/01/2025 14:28:29.375, 21/01/2025 13:28:29.313, 5.09354e+3, 5.10019e+3
21/01/2025 14:28:30.373, 21/01/2025 13:28:30.308, 5.05235e+3, 5.05263e+3
21/01/2025 14:28:31.369, 21/01/2025 13:28:31.303, 5.02800e+3, 5.02632e+3
21/01/2025 14:28:32.362, 21/01/2025 13:28:32.297, 5.06889e+3, 5.06364e+3
21/01/2025 14:28:33.356, 21/01/2025 13:28:33.292, 5.03806e+3, 5.02721e+3
21/01/2025 14:28:34.351, 21/01/2025 13:28:34.287, 5.02992e+3, 5.01789e+3
21/01/2025 14:28:35.350, 21/01/2025 13:28:35.281, 5.04391e+3, 5.02881e+3
21/01/2025 14:28:36.335, 21/01/2025 13:28:36.276, 5.01398e+3, 4.99253e+3
21/01/2025 14:28:37.333, 21/01/2025 13:28:37.270, 4.99634e+3, 4.97613e+3
21/01/2025 14:28:38.326, 21/01/2025 13:28:38.265, 4.98313e+3, 4.95794e+3
21/01/2025 14:28:39.324, 21/01/2025 13:28:39.259, 4.96715e+3, 4.93933e+3
21/01/2025 14:28:40.323, 21/01/2025 13:28:40.254, 4.91704e+3, 4.88778e+3
21/01/2025 14:28:41.315, 21/01/2025 13:28:41.248, 4.90862e+3, 4.87614e+3
21/01/2025 14:28:42.308, 21/01/2025 13:28:42.243, 4.91046e+3, 4.87450e+3
21/01/2025 14:28:43.301, 21/01/2025 13:28:43.237, 4.85901e+3, 4.82351e+3
21/01/2025 14:28:44.301, 21/01/2025 13:28:44.240, 4.84744e+3, 4.81140e+3
21/01/2025 14:28:45.289, 21/01/2025 13:28:45.226, 4.83428e+3, 4.79523e+3
21/01/2025 14:28:46.286, 21/01/2025 13:28:46.220, 4.81360e+3, 4.77203e+3
21/01/2025 14:28:47.283, 21/01/2025 13:28:47.215, 4.78505e+3, 4.74310e+3
21/01/2025 14:28:48.275, 21/01/2025 13:28:48.210, 4.73378e+3, 4.69020e+3
21/01/2025 14:28:49.270, 21/01/2025 13:28:49.204, 4.71128e+3, 4.66438e+3
21/01/2025 14:28:50.260, 21/01/2025 13:28:50.198, 4.68806e+3, 4.64057e+3
21/01/2025 14:28:51.260, 21/01/2025 13:28:51.193, 4.62681e+3, 4.57948e+3
21/01/2025 14:28:52.252, 21/01/2025 13:28:52.188, 4.60341e+3, 4.55383e+3
21/01/2025 14:28:53.241, 21/01/2025 13:28:53.183, 4.54391e+3, 4.49227e+3
21/01/2025 14:28:54.237, 21/01/2025 13:28:54.177, 4.50989e+3, 4.45848e+3
21/01/2025 14:28:55.239, 21/01/2025 13:28:55.172, 4.48217e+3, 4.42854e+3
21/01/2025 14:28:56.234, 21/01/2025 13:28:56.165, 4.42106e+3, 4.36744e+3
21/01/2025 14:28:57.225, 21/01/2025 13:28:57.160, 4.39022e+3, 4.33551e+3
21/01/2025 14:28:58.222, 21/01/2025 13:28:58.155, 4.34119e+3, 4.28451e+3
21/01/2025 14:28:59.212, 21/01/2025 13:28:59.149, 4.30629e+3, 4.24897e+3
21/01/2025 14:29:00.204, 21/01/2025 13:29:00.144, 4.26775e+3, 4.21226e+3
21/01/2025 14:29:01.209, 21/01/2025 13:29:01.145, 4.22118e+3, 4.16320e+3
21/01/2025 14:29:02.206, 21/01/2025 13:29:02.140, 4.20975e+3, 4.15254e+3
21/01/2025 14:29:03.206, 21/01/2025 13:29:03.141, 4.13828e+3, 4.07735e+3
21/01/2025 14:29:04.215, 21/01/2025 13:29:04.135, 4.10479e+3, 4.04300e+3
21/01/2025 14:29:05.196, 21/01/2025 13:29:05.130, 4.03906e+3, 3.97801e+3
21/01/2025 14:29:06.187, 21/01/2025 13:29:06.125, 3.99803e+3, 3.93647e+3
21/01/2025 14:29:07.182, 21/01/2025 13:29:07.119, 3.94922e+3, 3.88716e+3
21/01/2025 14:29:08.193, 21/01/2025 13:29:08.113, 3.91652e+3, 3.85349e+3
21/01/2025 14:29:09.170, 21/01/2025 13:29:09.108, 3.87682e+3, 3.81350e+3
21/01/2025 14:29:10.168, 21/01/2025 13:29:10.103, 3.82448e+3, 3.76040e+3
21/01/2025 14:29:11.159, 21/01/2025 13:29:11.097, 3.78622e+3, 3.72227e+3
21/01/2025 14:29:12.156, 21/01/2025 13:29:12.091, 3.73501e+3, 3.67102e+3
21/01/2025 14:29:13.150, 21/01/2025 13:29:13.086, 3.69480e+3, 3.63087e+3
21/01/2025 14:29:14.150, 21/01/2025 13:29:14.081, 3.64802e+3, 3.58316e+3
21/01/2025 14:29:15.158, 21/01/2025 13:29:15.075, 3.60576e+3, 3.54073e+3
21/01/2025 14:29:16.132, 21/01/2025 13:29:16.069, 3.55958e+3, 3.49464e+3
21/01/2025 14:29:17.133, 21/01/2025 13:29:17.065, 3.52353e+3, 3.45841e+3
21/01/2025 14:29:18.123, 21/01/2025 13:29:18.059, 3.48468e+3, 3.41895e+3
21/01/2025 14:29:19.129, 21/01/2025 13:29:19.053, 3.43649e+3, 3.37157e+3
21/01/2025 14:29:20.112, 21/01/2025 13:29:20.048, 3.38886e+3, 3.32347e+3
21/01/2025 14:29:21.117, 21/01/2025 13:29:21.056, 3.33949e+3, 3.27428e+3
21/01/2025 14:29:22.123, 21/01/2025 13:29:22.057, 3.29662e+3, 3.23159e+3
21/01/2025 14:29:23.113, 21/01/2025 13:29:23.051, 3.24601e+3, 3.18164e+3
